,confessions,categories
62,"@#62500: just a theory but NUS probably does it this way so students don't end up biased when they sit for the exams then realise how hard the papers are then use the feedback as revenge on lecturers?
","Lost and Found
SHARE:"
63,"Hello! I lost my ezlink card at clb / printing area / as6 walkway on Wednesday, 7pm or so. It has a tsum tsum design. If you find it, please contact me on tele at @jxofficial. Thanks!!
","Lost and Found
SHARE:"
64,"If anyone finds a pale lavender wallet around FASS (possibly CLB/AS6/AS7), please contact me! It was lost today morning (24/4/2019). The wallet contains my student card (so you can search for NUS email!), IC,  Passioncard EZ-Link and other things. Thank you and I'll really appreciate it! 
","Lost and Found
SHARE:"
65,"The judicial system was put into place so that we as a community do not have to experience injustice. And without a doubt the school should have given a punishment that matches the crime. Okay we all know that. 

So what I really want to talk about is about humanity. You are right that he deserves a harsher punishment, you are right that he should be condemned by us all, but in a world where we are so caught up with being right, sometimes we might have forgotten to be kind. It will not pain me to see him getting his deserved punishment, and this is not about him or them but about us as a community. It really makes me very heartbroken to see us becoming so merciless. 

I know everyone feels the injustice and that’s good, but I feel that only when we are put into a difficult position like this, in a position of strength to determine someone’s fate, then it truly becomes a test of character. 

I really hope that in general, disregarding this incident, we can become a kinder society.  
","Lost and Found
SHARE:"
66,"If you have lost your Marvel EZ Link-card (see picture attached) in the air-conditioned area of UTown FoodClique sometime on Tuesday evening (16 April), kindly take note that it has been handed in to the Lost & Found at Student Service Centre, Yusof Ishak House. 

You can liaise with them during office hours to recover the card, in time for the opening of Avengers: Endgame.
","Lost and Found, Nostalgia, Advice
SHARE:"
67,"Has any resident of PGP HOUSE seen a dark brown colour above the Residence 5 water colour yesterday around 7-7:30 pm.
If you have seen it please provide your contact details in the comments section.
","Lost and Found
SHARE:"
68,"Lost & found on bus A2 April 13 7.30pm. Vanessa Lin please drop a comment and I will contact you.
","Lost and Found
SHARE:"
69,"Anyone found a matric card ending with 903X at utown study? Please email me at e0261956@u.nus.edu. Thanks!
","Lost and Found
SHARE:"
70,"Anyone left a grey eplas bottle in AS5-0205 last Wednesday April 3 2019 please comment here or email me at federeraj@gmail.com so I can return it to you. 
","Lost and Found
SHARE:"
71,"Hello! I lost a black Goldlion wallet with matric card (Axxxx876Y) and NRIC (Sxxxx804D) in the Central Library male toilet between level 3 and 4 on March 14 2019 at around 4.15pm. I checked the lost and found but so far no luck. If you picked it up, please comment here or email me at throwaway8765432101@gmail.com.  I won't blame you if the money is missing, I just need the cards back. Thanks!
","Lost and Found
SHARE:"
72,"Hey no drama here... But pretty important stuff! Please help spread the message. I lent my SwissArmy pen knife to an engineering student who needed it for a project, maybe it's coz I left for lunch and I'm assuming you forgot to return it to where my table was. That was a really important gift from a friend so if you have it, please comment over here and I'll PM you for it! Also, no trolls please, I seriously want to get it back ASAP. Thanks NUS community!
","Lost and Found
SHARE:"
73,"
Hello! I lost my matriculation card (A0161893W) Tham Jing Hui, Claire at either Kent Ridge MRT or on the 95 bus heading in the direction of the MRT. If you picked it up, please please comment!! I will treat you to a Starbucks drink!!!! Thank you :-)
","Lost and Found
SHARE:"
