,confessions,categories
55,"Hi fellow virtual friends, would appreciate for some advice on my current situation. Used to be a formal student in NUS :D

I have a close colleague turned friend whom I have been talking to rather frequently since early this year. We have been out on a few occasions for dinner/meet up as well and also been overseas together for short trips. 

Initially, I did not have any feelings for; but overtime, I have started to realise that I might have developed some feelings (although I’m not entirely certain)- as I do find myself upset when he doesn’t text me for the day and missing him being around me. I myself would not really initiate any conversation as it’s just not me. We are no longer colleagues now but still keep in close contact. 

He has otherwise yet to show any signs that he would like to progress this friendship further. On the other hand, we don’t really talk about relationship issues. However on one occasion, I had briefly mentioned that I did not feel ready for one. 

Do you think it is right if I talked to him about this issue? I’m afraid that it might ruin our friendship and that I might just be the one overthinking? Is it normal for a guy to be so close to a girl? I feel like it is causing me to fall deeper by being so close to me. I’m afraid and confused. I have not told anyone of my friends or family regarding this yet...
","Romance, Advice, Ask Prof Ben
SHARE:"
56,"Dear Prof Ben, 

May you enlighten me on the differences between a bachelor in data analytics vs business analytics in NUS? For example, in terms of the future career paths and specialisations? As well as how the industry will most likely develop towards in the near future ? 

Thank you so much

From a prospective NUS student
","Advice, Ask Prof Ben
SHARE:"
57,"Will you break up with your boyfriend because he doesn't seem to care when you are sick? I don't expect grand gestures of care and concern like cooking for me, waiting on me or cuddling me etc. I really thought a video call or at the very least a call to check in on me? 

There was not a single action taken on his part and I'm left to wonder if it will be like this forever if I choose to continue on with him.
","Romance, Rant, Advice, Ask Prof Ben
SHARE:"
58,"NUSWhispers APB
","Ask Prof Ben
SHARE:"
59,"How do you decide if you should text an ex to stay friends? 
My ex and I had a long history and friendship but it seems like a waste to throw it all away just because we broke up. The breakup was about 2 months ago and we agreed to have the no contact rule for this period.
","Romance, Ask Prof Ben
SHARE:"
60,"Prof Ben what are your thoughts on getting NUS CS modules to be as rigorous as MIT? I briefly looked at the assignments of their CS1231 and CS2040 counterparts in the open courseware, and realised that they are being pushed so much more
","Ask Prof Ben
SHARE:"
61,"Hi Prof Ben, may I ask how does cs1010s compare with cos2000? Which do you recommend taking?
","Ask Prof Ben
SHARE:"
62,"Hi Prof Ben,

Will you be teaching cs1010s next sem? 

From sad OP
","Ask Prof Ben
SHARE:"
63,"Hi everyone, recently I’ve many issues with my gf. My gf is someone who have way more male friends and more comfortable with Male friends than female friends. So this is the story: I’ve been overseas intern for 3 months and during the first month we still message each other a lot and despite the different in time zone and I still make effort to play her favourite video games. (We been playing for a awhile even before going overseas)

Since this period it looks like she made some new friends from school to play with her and thats totally fine because making friends right?

But the issues is they hang out like almost every single day and since making “these few guy friends” our messages and convo dropped significantly and even when I’m back in Singapore she stopped hanging out with me. I trust her and I told her about how I don’t like that she prioritised her friends over me and I’m willing to make the effort to spent time with her. I’ve also told her that I have friends who are close with the guy and they claim that his flirty and clingy and always looking for target to work on. 

After telling her and we had many quarrels because she felt like I’m controlling her.. and she totally doesn’t believe me and she thinks I’m doing all this because Im jealous.. all I want is to spent some time with her.. am I wrong? It’s been about just over 5 months now, she still comes out with me once in awhile.. (once or twice a month rtx) and I’ve been feeling extremely upset about this and it looks like the situation might  stay the same and I’ve no idea how to fix this..

Can anyone offer some advice? Thanks you!
- JY
","Romance, Rant, Advice, Ask Prof Ben
SHARE:"
64,"My boyfriend (now ex) broke up with me because he developed feelings for another girl. Although I don't know the girl very well, we are acquaintances and I have her number and all. My ex has gone radio silent after the breakup but I hear from mutual friends that he is still talking to that girl. Recently, I happened to see her profile picture updated to the words ""You + Me"" and I'm beginning to suspect that it's my ex that she is dating. Feeling extremely angry and annoyed at this point but I don't know how to handle it. Any coping measures to help?
","Romance, Rant, Ask Prof Ben
SHARE:"
